timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_volume,taker_buy_quote_volume,ignore
2024-12-25 22:45:00,0.0859,0.086,0.0857,0.0858,29199.0,1735167599999,2506.1503,71,8312.0,713.5659,0
2024-12-25 23:00:00,0.0856,0.0862,0.0856,0.0861,159339.0,1735168499999,13707.946,110,86563.0,7449.2595,0
2024-12-25 23:15:00,0.0863,0.0868,0.0862,0.0864,267028.0,1735169399999,23109.0799,105,190403.0,16486.7456,0
2024-12-25 23:30:00,0.0864,0.0866,0.0862,0.0865,86419.0,1735170299999,7466.0238,55,32965.0,2849.2014,0
2024-12-25 23:45:00,0.0864,0.0868,0.0864,0.0866,141803.0,1735171199999,12282.2859,87,85734.0,7427.8639,0
2024-12-26 00:00:00,0.0867,0.0873,0.0865,0.0871,287652.0,1735172099999,25052.6322,178,128166.0,11158.8657,0
2024-12-26 00:15:00,0.0871,0.0876,0.0865,0.0865,404775.0,1735172999999,35311.8679,237,197098.0,17185.1178,0
2024-12-26 00:30:00,0.0865,0.0865,0.0854,0.0856,339726.0,1735173899999,29140.5259,231,125535.0,10762.6656,0
2024-12-26 00:45:00,0.0856,0.086,0.0853,0.0856,208055.0,1735174799999,17809.8933,139,123516.0,10573.426,0
2024-12-26 01:00:00,0.0857,0.0864,0.0855,0.0855,224384.0,1735175699999,19293.4531,161,92434.0,7942.2279,0
2024-12-26 01:15:00,0.0855,0.0859,0.0853,0.0857,314061.0,1735176599999,26848.2925,186,71176.0,6098.845,0
2024-12-26 01:30:00,0.0856,0.0856,0.0849,0.0851,238310.0,1735177499999,20330.718,153,83471.0,7119.3436,0
2024-12-26 01:45:00,0.0851,0.0857,0.0851,0.0855,168598.0,1735178399999,14419.0786,115,85872.0,7342.6829,0
2024-12-26 02:00:00,0.0854,0.0854,0.0846,0.0851,363360.0,1735179299999,30852.0267,256,114181.0,9702.6282,0
2024-12-26 02:15:00,0.0852,0.0856,0.0852,0.0854,215530.0,1735180199999,18407.3526,132,76520.0,6537.796,0
2024-12-26 02:30:00,0.0854,0.0857,0.085,0.0852,203000.0,1735181099999,17308.0617,97,69350.0,5915.4611,0
2024-12-26 02:45:00,0.0851,0.0851,0.0844,0.0845,404086.0,1735181999999,34172.3536,200,140916.0,11913.7494,0
2024-12-26 03:00:00,0.0845,0.0848,0.0842,0.0845,511155.0,1735182899999,43231.1428,300,186952.0,15816.3215,0
2024-12-26 03:15:00,0.0844,0.0846,0.0842,0.0845,209305.0,1735183799999,17668.0362,139,111850.0,9447.391,0
2024-12-26 03:30:00,0.0845,0.0849,0.0845,0.0846,232825.0,1735184699999,19698.5066,229,112723.0,9538.9502,0
2024-12-26 03:45:00,0.0845,0.0847,0.0841,0.0844,218093.0,1735185599999,18404.5779,227,106279.0,8973.7413,0
2024-12-26 04:00:00,0.0843,0.0843,0.0835,0.0837,332707.0,1735186499999,27892.4191,223,139204.0,11661.2011,0
2024-12-26 04:15:00,0.0837,0.0839,0.0837,0.0838,256255.0,1735187399999,21465.5429,149,144227.0,12083.757,0
2024-12-26 04:30:00,0.0839,0.0841,0.0838,0.0839,271409.0,1735188299999,22781.4468,230,156826.0,13165.5335,0
2024-12-26 04:45:00,0.0839,0.084,0.0835,0.0838,242793.0,1735189199999,20341.0025,179,168770.0,14141.397,0
2024-12-26 05:00:00,0.0839,0.0841,0.0836,0.0838,502165.0,1735190099999,42127.4593,228,240228.0,20140.9419,0
2024-12-26 05:15:00,0.0838,0.0841,0.0836,0.0838,137729.0,1735190999999,11554.4254,83,65541.0,5500.9819,0
2024-12-26 05:30:00,0.0838,0.084,0.0838,0.0838,112006.0,1735191899999,9396.62,97,74616.0,6260.8925,0
2024-12-26 05:45:00,0.0838,0.0839,0.0836,0.0838,61683.0,1735192799999,5167.1312,80,33911.0,2840.6246,0
2024-12-26 06:00:00,0.0838,0.0838,0.0833,0.0837,240452.0,1735193699999,20087.2553,213,111246.0,9292.1843,0
2024-12-26 06:15:00,0.0837,0.0839,0.0834,0.0835,138982.0,1735194599999,11627.8719,128,61966.0,5183.596,0
2024-12-26 06:30:00,0.0835,0.0835,0.0829,0.0832,277055.0,1735195499999,23014.1259,220,115123.0,9565.254,0
2024-12-26 06:45:00,0.0832,0.0835,0.0831,0.0834,55028.0,1735196399999,4585.3064,84,33825.0,2818.6103,0
2024-12-26 07:00:00,0.0833,0.0837,0.0829,0.0836,184230.0,1735197299999,15358.9709,138,115320.0,9614.1949,0
2024-12-26 07:15:00,0.0835,0.0837,0.0833,0.0834,73489.0,1735198199999,6132.7417,64,27010.0,2254.0772,0
2024-12-26 07:30:00,0.0833,0.0834,0.083,0.0832,192572.0,1735199099999,16019.3454,112,113130.0,9409.4127,0
2024-12-26 07:45:00,0.0831,0.0834,0.083,0.0832,131369.0,1735199999999,10935.1606,81,49265.0,4103.8896,0
2024-12-26 08:00:00,0.0833,0.0834,0.0819,0.0819,610161.0,1735200899999,50488.8523,313,197764.0,16391.9391,0
2024-12-26 08:15:00,0.0821,0.0822,0.081,0.0813,687929.0,1735201799999,56113.2301,471,315259.0,25721.2214,0
2024-12-26 08:30:00,0.0813,0.0817,0.0807,0.0813,613860.0,1735202699999,49739.2849,291,358144.0,29007.9237,0
2024-12-26 08:45:00,0.0812,0.0819,0.0811,0.0816,333599.0,1735203599999,27197.9202,229,165205.0,13472.3808,0
2024-12-26 09:00:00,0.0816,0.0819,0.0815,0.0819,216013.0,1735204499999,17649.5299,157,89782.0,7336.9639,0
2024-12-26 09:15:00,0.0818,0.0818,0.0813,0.0816,160917.0,1735205399999,13128.1844,143,66398.0,5414.2611,0
2024-12-26 09:30:00,0.0815,0.0818,0.0814,0.0817,201303.0,1735206299999,16432.3858,360,98172.0,8016.353,0
2024-12-26 09:45:00,0.0817,0.0817,0.0814,0.0816,272734.0,1735207199999,22236.4959,524,215438.0,17565.6312,0
2024-12-26 10:00:00,0.0816,0.0816,0.0809,0.0811,980568.0,1735208099999,79610.163,1094,224401.0,18223.7359,0
2024-12-26 10:15:00,0.0811,0.0815,0.0809,0.0814,323726.0,1735208999999,26256.0175,526,180030.0,14600.43,0
2024-12-26 10:30:00,0.0814,0.0815,0.0812,0.0813,244587.0,1735209899999,19891.6176,460,46110.0,3749.9634,0
2024-12-26 10:45:00,0.0813,0.0818,0.0813,0.0815,410245.0,1735210799999,33448.284,695,146419.0,11952.087,0
2024-12-26 11:00:00,0.0815,0.0818,0.0815,0.0817,304095.0,1735211699999,24833.0902,477,128801.0,10521.2097,0
2024-12-26 11:15:00,0.0817,0.0821,0.0816,0.0821,199768.0,1735212599999,16346.3792,92,113557.0,9294.0308,0
2024-12-26 11:30:00,0.0821,0.0826,0.0821,0.0822,461538.0,1735213499999,38009.2147,148,161050.0,13262.7966,0
2024-12-26 11:45:00,0.0822,0.0822,0.0817,0.0817,124756.0,1735214399999,10222.0258,104,57015.0,4674.5998,0
2024-12-26 12:00:00,0.0817,0.0817,0.0811,0.0813,557887.0,1735215299999,45349.9962,302,121029.0,9845.2726,0
2024-12-26 12:15:00,0.0813,0.0816,0.0811,0.0813,6707552.0,1735216199999,545406.3074,7001,688085.0,55993.1998,0
2024-12-26 12:30:00,0.0813,0.0813,0.0805,0.0807,2461575.0,1735217099999,199034.0719,2436,735191.0,59503.0142,0
2024-12-26 12:45:00,0.0807,0.081,0.0805,0.0805,230972.0,1735217999999,18651.5257,158,104986.0,8482.4358,0
2024-12-26 13:00:00,0.0805,0.0807,0.0801,0.0805,503526.0,1735218899999,40467.4747,265,185996.0,14948.221,0
2024-12-26 13:15:00,0.0805,0.0808,0.0804,0.0804,90033.0,1735219799999,7252.4947,86,35159.0,2832.7531,0
2024-12-26 13:30:00,0.0804,0.0806,0.0799,0.0803,429064.0,1735220699999,34442.8104,217,203208.0,16328.9113,0
2024-12-26 13:45:00,0.0804,0.0806,0.08,0.0805,154944.0,1735221599999,12443.6194,102,60520.0,4860.5247,0
2024-12-26 14:00:00,0.0805,0.0814,0.0803,0.0813,356779.0,1735222499999,28854.3611,194,189622.0,15338.6633,0
2024-12-26 14:15:00,0.0813,0.0813,0.0807,0.0807,244036.0,1735223399999,19780.667,144,85635.0,6938.8015,0
2024-12-26 14:30:00,0.0807,0.0807,0.0799,0.0804,310512.0,1735224299999,24932.0754,194,124595.0,10003.1171,0
2024-12-26 14:45:00,0.0804,0.0806,0.08,0.0803,378314.0,1735225199999,30373.7724,214,217162.0,17441.0372,0
2024-12-26 15:00:00,0.0803,0.0806,0.0799,0.0802,290924.0,1735226099999,23351.4124,226,137545.0,11043.1752,0
2024-12-26 15:15:00,0.0802,0.0809,0.0802,0.0807,324497.0,1735226999999,26134.02,241,189850.0,15294.5046,0
2024-12-26 15:30:00,0.0806,0.0809,0.08,0.08,351627.0,1735227899999,28260.6499,209,164221.0,13191.4169,0
2024-12-26 15:45:00,0.08,0.0805,0.0799,0.0801,735257.0,1735228799999,59015.5944,440,487718.0,39172.6918,0
2024-12-26 16:00:00,0.0802,0.0807,0.08,0.0805,289543.0,1735229699999,23276.8642,317,145843.0,11725.731,0
2024-12-26 16:15:00,0.0805,0.0808,0.08,0.08,414654.0,1735230599999,33376.7318,281,201343.0,16181.1589,0
2024-12-26 16:30:00,0.0801,0.0805,0.0801,0.0805,339885.0,1735231499999,27293.8892,277,199866.0,16048.8358,0
2024-12-26 16:45:00,0.0806,0.081,0.0806,0.0808,372395.0,1735232399999,30088.9587,198,178895.0,14458.0724,0
2024-12-26 17:00:00,0.0808,0.0808,0.0801,0.0802,487221.0,1735233299999,39203.058,316,224273.0,18053.7111,0
2024-12-26 17:15:00,0.0802,0.0802,0.0792,0.0794,457633.0,1735234199999,36433.1527,256,146675.0,11676.3752,0
2024-12-26 17:30:00,0.0794,0.0797,0.0788,0.0796,445254.0,1735235099999,35236.2363,303,189688.0,15018.8219,0
2024-12-26 17:45:00,0.0796,0.0799,0.0794,0.0795,429503.0,1735235999999,34197.1768,254,227215.0,18093.408,0
2024-12-26 18:00:00,0.0795,0.0797,0.0792,0.0796,434248.0,1735236899999,34484.466,232,133694.0,10617.1356,0
2024-12-26 18:15:00,0.0796,0.0799,0.0796,0.0799,342711.0,1735237799999,27345.0737,254,229102.0,18285.5349,0
2024-12-26 18:30:00,0.0798,0.08,0.0796,0.0798,166135.0,1735238699999,13261.1836,108,100286.0,8008.877,0
2024-12-26 18:45:00,0.0799,0.08,0.0798,0.08,103335.0,1735239599999,8260.429,72,73021.0,5837.7014,0
2024-12-26 19:00:00,0.0799,0.08,0.0795,0.0797,188881.0,1735240499999,15060.5965,138,76397.0,6092.0129,0
2024-12-26 19:15:00,0.0797,0.0798,0.0794,0.0797,150369.0,1735241399999,11967.8206,116,72254.0,5751.6128,0
2024-12-26 19:30:00,0.0798,0.0798,0.0792,0.0796,330611.0,1735242299999,26275.3327,203,172165.0,13681.6685,0
2024-12-26 19:45:00,0.0796,0.08,0.0796,0.0798,148510.0,1735243199999,11844.3981,131,70710.0,5639.3546,0
2024-12-26 20:00:00,0.0798,0.08,0.0797,0.0798,194208.0,1735244099999,15504.9599,158,91948.0,7343.2777,0
2024-12-26 20:15:00,0.0798,0.0799,0.079,0.0792,156752.0,1735244999999,12443.6136,127,66354.0,5271.1311,0
2024-12-26 20:30:00,0.0792,0.0793,0.0791,0.0791,183326.0,1735245899999,14520.3687,104,86992.0,6890.9365,0
2024-12-26 20:45:00,0.0792,0.0794,0.0787,0.0791,365472.0,1735246799999,28888.2949,228,191802.0,15163.6828,0
2024-12-26 21:00:00,0.0792,0.0793,0.0782,0.0784,1052102.0,1735247699999,82488.6905,673,190410.0,14955.5945,0
2024-12-26 21:15:00,0.0784,0.0793,0.0783,0.0792,957586.0,1735248599999,75585.8398,538,787449.0,62185.7804,0
2024-12-26 21:30:00,0.0792,0.0795,0.079,0.0795,224523.0,1735249499999,17804.6763,237,99617.0,7904.9611,0
2024-12-26 21:45:00,0.0796,0.0797,0.0795,0.0797,175105.0,1735250399999,13937.1179,147,100923.0,8032.4361,0
2024-12-26 22:00:00,0.0797,0.0802,0.0797,0.0802,117059.0,1735251299999,9362.6735,91,85563.0,6844.084,0
2024-12-26 22:15:00,0.0802,0.0808,0.0802,0.0806,243129.0,1735252199999,19589.773,156,166305.0,13402.8693,0
2024-12-26 22:30:00,0.0805,0.0805,0.08,0.08,69503.0,1735253099999,5576.1566,75,6384.0,512.3383,0
2024-12-26 22:45:00,0.08,0.0803,0.08,0.08,40267.0,1735253999999,3227.9618,91,4929.0,395.6361,0
2024-12-26 23:00:00,0.08,0.0801,0.079,0.0792,1038127.0,1735254899999,82364.5267,807,368917.0,29269.1489,0
2024-12-26 23:15:00,0.0792,0.0799,0.0792,0.0796,692332.0,1735255799999,55020.6448,325,594748.0,47259.1177,0
2024-12-26 23:30:00,0.0797,0.0799,0.0793,0.0798,97302.0,1735256699999,7744.6148,86,25832.0,2055.1368,0
2024-12-26 23:45:00,0.0798,0.08,0.0797,0.0799,105874.0,1735257599999,8450.05,74,41880.0,3346.8524,0
2024-12-27 00:00:00,0.0799,0.0805,0.0799,0.08,219072.0,1735258499999,17594.7956,169,102090.0,8198.2915,0
2024-12-27 00:15:00,0.0799,0.08,0.0794,0.08,320512.0,1735259399999,25553.9813,182,164202.0,13098.3748,0
2024-12-27 00:30:00,0.0799,0.0802,0.0794,0.08,228389.0,1735260299999,18239.3308,192,106461.0,8501.241,0
2024-12-27 00:45:00,0.08,0.0803,0.0799,0.0803,235251.0,1735261199999,18864.2658,240,117966.0,9456.4031,0
2024-12-27 01:00:00,0.0803,0.0806,0.0802,0.0803,310117.0,1735262099999,24931.3701,247,186220.0,14972.6652,0
2024-12-27 01:15:00,0.0803,0.0805,0.0798,0.0801,152713.0,1735262999999,12238.628,156,74057.0,5931.9849,0
2024-12-27 01:30:00,0.0801,0.0814,0.0801,0.0812,1178489.0,1735263899999,95363.9751,605,788300.0,63762.6252,0
2024-12-27 01:45:00,0.0812,0.0814,0.0806,0.0807,283279.0,1735264799999,22898.2975,173,115999.0,9380.1595,0
2024-12-27 02:00:00,0.0807,0.0814,0.0804,0.0811,227586.0,1735265699999,18406.7174,185,86910.0,7030.3536,0
2024-12-27 02:15:00,0.0812,0.0813,0.0809,0.0812,880306.0,1735266599999,71337.1538,226,142167.0,11531.7801,0
2024-12-27 02:30:00,0.0812,0.0812,0.0805,0.0805,222754.0,1735267499999,18032.4009,108,85022.0,6888.2402,0
2024-12-27 02:45:00,0.0805,0.0806,0.08,0.0802,287626.0,1735268399999,23065.0889,272,196701.0,15774.2354,0
2024-12-27 03:00:00,0.0802,0.0803,0.0799,0.0803,88502.0,1735269299999,7098.8752,152,66184.0,5311.625,0
2024-12-27 03:15:00,0.0803,0.0805,0.08,0.0802,793067.0,1735270199999,63627.349,538,300340.0,24116.1423,0
2024-12-27 03:30:00,0.0802,0.081,0.0801,0.0809,386422.0,1735271099999,31175.1417,234,187777.0,15146.3222,0
2024-12-27 03:45:00,0.081,0.0811,0.0808,0.0809,166630.0,1735271999999,13499.4,126,89824.0,7278.6945,0
2024-12-27 04:00:00,0.0809,0.0815,0.0809,0.0813,112564.0,1735272899999,9144.2575,113,49810.0,4046.7069,0
2024-12-27 04:15:00,0.0813,0.0818,0.0813,0.0813,124898.0,1735273799999,10184.4023,123,81550.0,6648.8993,0
2024-12-27 04:30:00,0.0814,0.0815,0.0809,0.0809,179255.0,1735274699999,14549.7792,177,62951.0,5104.9991,0
2024-12-27 04:45:00,0.0809,0.0809,0.0804,0.0805,77019.0,1735275599999,6214.9474,90,24474.0,1977.0688,0
2024-12-27 05:00:00,0.0805,0.0807,0.0801,0.0802,265927.0,1735276499999,21370.8375,181,118664.0,9535.3132,0
2024-12-27 05:15:00,0.0801,0.0803,0.0798,0.08,207632.0,1735277399999,16615.2009,166,62034.0,4966.1741,0
2024-12-27 05:30:00,0.0801,0.0806,0.08,0.0804,120869.0,1735278299999,9712.2429,124,79535.0,6389.687,0
2024-12-27 05:45:00,0.0804,0.0808,0.0803,0.0807,739075.0,1735279199999,59476.2568,523,348654.0,28045.4101,0
2024-12-27 06:00:00,0.0808,0.0811,0.0807,0.0809,368453.0,1735280099999,29834.1904,292,147314.0,11933.0801,0
2024-12-27 06:15:00,0.0808,0.081,0.0806,0.0809,149021.0,1735280999999,12045.7731,119,66812.0,5401.8926,0
2024-12-27 06:30:00,0.081,0.0815,0.0807,0.0813,263213.0,1735281899999,21332.621,160,105857.0,8580.9887,0
2024-12-27 06:45:00,0.0814,0.0827,0.0813,0.0825,307809.0,1735282799999,25247.7781,282,171395.0,14051.8318,0
2024-12-27 07:00:00,0.0826,0.0827,0.082,0.0821,381752.0,1735283699999,31404.3436,436,157618.0,12967.3531,0
2024-12-27 07:15:00,0.082,0.0821,0.0811,0.0811,552588.0,1735284599999,44993.2651,454,266861.0,21738.0597,0
2024-12-27 07:30:00,0.0812,0.0812,0.0798,0.0804,300685.0,1735285499999,24166.017,300,129438.0,10423.7356,0
2024-12-27 07:45:00,0.0804,0.0811,0.0803,0.0804,102166.0,1735286399999,8235.7932,165,62418.0,5032.8932,0
2024-12-27 08:00:00,0.0805,0.0818,0.0805,0.0817,284361.0,1735287299999,23134.6755,188,138310.0,11247.4091,0
2024-12-27 08:15:00,0.0817,0.0823,0.0816,0.082,183925.0,1735288199999,15060.463,169,106160.0,8696.7159,0
2024-12-27 08:30:00,0.082,0.0824,0.082,0.0822,296542.0,1735289099999,24376.1409,238,179606.0,14760.7653,0
2024-12-27 08:45:00,0.0822,0.0822,0.0816,0.0816,215907.0,1735289999999,17654.8648,155,83892.0,6858.2041,0
2024-12-27 09:00:00,0.0817,0.0849,0.0817,0.0849,3794796.0,1735290899999,318897.9727,3097,2530625.0,212353.0298,0
2024-12-27 09:15:00,0.085,0.0855,0.0843,0.0851,1654916.0,1735291799999,140734.8232,1472,768576.0,65352.5806,0
2024-12-27 09:30:00,0.0849,0.0855,0.0847,0.085,945637.0,1735292699999,80424.9303,847,268312.0,22851.6332,0
2024-12-27 09:45:00,0.085,0.0854,0.0844,0.0845,648006.0,1735293599999,55090.7732,447,428712.0,36461.6877,0
2024-12-27 10:00:00,0.0846,0.0847,0.084,0.084,285940.0,1735294499999,24134.7069,249,126730.0,10711.3694,0
2024-12-27 10:15:00,0.0841,0.0847,0.0837,0.0839,358135.0,1735295399999,30152.2746,278,190306.0,16031.9876,0
2024-12-27 10:30:00,0.0839,0.0841,0.0832,0.0835,390406.0,1735296299999,32602.5455,289,100650.0,8417.6889,0
2024-12-27 10:45:00,0.0835,0.0843,0.0835,0.0842,163465.0,1735297199999,13707.8167,159,101697.0,8530.6031,0
2024-12-27 11:00:00,0.0842,0.0847,0.084,0.0846,432631.0,1735298099999,36544.9368,220,308182.0,26037.3147,0
2024-12-27 11:15:00,0.0846,0.0847,0.0843,0.0844,191294.0,1735298999999,16169.3689,142,81146.0,6860.2281,0
2024-12-27 11:30:00,0.0844,0.0845,0.0837,0.0839,182036.0,1735299899999,15298.6385,158,79524.0,6684.0701,0
2024-12-27 11:45:00,0.084,0.0844,0.0839,0.0843,220588.0,1735300799999,18562.092,115,142766.0,12016.2172,0
2024-12-27 12:00:00,0.0844,0.0846,0.0841,0.0843,280388.0,1735301699999,23641.081,158,146261.0,12336.2912,0
2024-12-27 12:15:00,0.0843,0.0846,0.0841,0.0843,139112.0,1735302599999,11723.2016,104,49635.0,4184.4981,0
2024-12-27 12:30:00,0.0843,0.0849,0.0842,0.0845,202617.0,1735303499999,17151.8083,134,142437.0,12072.2512,0
2024-12-27 12:45:00,0.0845,0.0849,0.0844,0.0848,244743.0,1735304399999,20708.9652,185,210724.0,17828.424,0
